bag,name,sprite,sprite2,class2,occasion,once,bag2,throw,gen,game,rgby,gsc,rse,frlg,dppt,hgss,bwb2w2,xyoras,smusum,lple,swsh,bdsp,effect,xy,oras,spritesize,sprite3,class3,img,size,la,lp,swshe,section,section1,球果盒,held,bw,b2w2,lg,rgb,p,pt,d,bd,sp,class,m,usum,w,w2,b,b2,ru,ss,sa,hg,e,tcg,sm,5b,sprite4,class4,bwb2y2,snum,basis,pluck,bugbite,type,power,color,bnum,sprite5,class5,jpname,enname,section2,class6,sprite6,sprite7,class7,c,or,rs,dp,as,s,us,um,class1
重要道具,,Bag 探险心得 Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,,,yes,,"可以查看新手训练家所需要知道的信息。
在第八世代中打开探险心得可以详细得知在探险中所知的信息。",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要道具,,Bag 隐形眼镜盒 Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,yes,,,,可以存放眼镜并改变瞳色。,yes,,,,,Key 隐形眼镜盒 Sprite.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要物品,,Bag 衣物箱G Sprite.png30px,Bag 衣物箱S Sprite.png30px,道具,,,重要物品,,,,,,,,,,,,,,,,允许主角更换服装。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要道具,,Bag 帅哥券 Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,,,,,集齐五张帅哥券后，就能成为侦探事务所的助手。,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要物品,超级坠饰,Bag 超级坠饰 Sprite.png,,,,,重要物品、道具,,,{{道具信息框/game,,,,,,,,,,,,,"卡露妮用这个道具使沙奈朵进行超级进化。XY
携带超级石的宝可梦在宝可梦华丽大赛中得到五个场星后就会超级进化。ΩRαS",,y,,,,超级坠饰 ORAS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要物品,,Bag 未知 Sprite.png30px,,,,,重要物品,,,,,,,,,,,,,,,,可尔妮用这个道具使路卡利欧进行超级进化。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要物品,宝可方块套装,Bag 宝可方块套装 Sprite.png,,,out,,重要物品、道具,,,{{道具信息框/game,,,,,,,,,,,,,可以用来制作和保存宝可方块。,,y,,,,宝可方块套装 ORAS.png,80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要物品,得文潜水装备,Bag 得文潜水装备 Sprite.png,,,,,重要物品、道具,,,{{道具信息框/game,,,,,,,,,,,,,与宝可梦的招式潜水配合，可以让主角在水中移动。,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要物品,演出礼服,Bag 演出礼服 Sprite.png,,,,,重要物品、道具,,,{{道具信息框/game,,,,,,,,,,,,,当男主角参加华丽现场大赛时会穿着这件特殊的服装。,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要物品,演出礼裙,Bag 演出礼裙 Sprite.png,,,,,重要物品、道具,,,{{道具信息框/game,,,,,,,,,,,,,当女主角参加华丽现场大赛时会穿着这件特殊的连衣裙。,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要物品,熔岩装,Bag 熔岩装 Sprite.png,,,,,重要物品、道具,,,{{道具信息框/game,,,,,,,,,,,,,"保护主角跟随原始固拉多进入环境恶劣的觉醒神殿深处。
在EpisodeΔ剧情中保护主角跟随超级烈空坐進入宇宙。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,
重要物品,海洋装,Bag 海洋装 Sprite.png,,,,,重要物品、道具,,,{{道具信息框/game,,,,,,,,,,,,,"保护主角跟随原始盖欧卡进入环境恶劣的觉醒神殿深处
在EpisodeΔ剧情中保护主角跟随超级烈空坐進入太空。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,
重要物品,双人票,Bag 双人票 Sprite.png,,,,,重要物品、道具,,,{{道具信息框/game,,,,,,,,,,,,,在EpisodeΔ剧情中用于与小悠或小遥一起在绿岭宇宙中心观看天文展览。,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要物品,超级手镯,Bag 超级手镯 Sprite.png,,,,,重要物品、道具,,,{{道具信息框/game,,,,,,,,,,,,,在对战时启动超级进化后，超级手镯上的钥石会和宝可梦携带的超级石共鸣，使宝可梦超级进化。,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要物品,超级手镯,Bag 超级护腕 Sprite.png,,,,,重要物品、道具,,,{{道具信息框/game,,,,,,,,,,,,,携带超级石的宝可梦在宝可梦华丽大赛中得到五个场星后就会超级进化。,,y,,,,超级护腕 ORAS.png,85px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要物品,超级吊坠,,,,no,,,,,,,,,,,,,,,,,,在《歐米加紅寶石／阿爾法藍寶石》中，满充用这个道具使艾路雷朵进行超级进化。,,,,,,超级吊坠 满充.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要物品,超级眼镜,,,,no,,,,,,,,,,,,,,,,,,在《歐米加紅寶石／阿爾法藍寶石》中，赤焰松用这个道具使喷火驼进行超级进化。,,,,,,超级眼镜 赤焰松.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要物品,超级船锚,,,,no,,,,,,,,,,,,,,,,,,在《歐米加紅寶石／阿爾法藍寶石》中，水梧桐用这个道具使巨牙鲨进行超级进化。,,,,,,超级船锚 水梧桐.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要物品,超级领针,,,,no,,,,,,,,,,,,,,,,,,在《歐米加紅寶石／阿爾法藍寶石》中，大吾用这个道具使巨金怪进行超级进化。,,,,,,超级领针 大吾.pngx80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要物品,超级领针,,,,no,,,,,,,,,,,,,,,,,,在《歐米加紅寶石／阿爾法藍寶石》中，琉琪亞的七夕青鸟在宝可梦华丽大赛中得到五个场星后，她会使用这个道具让它进行超级进化。,,,,,,超级头冠 琉琪亚.pngx80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要物品,超级脚镯,,,,no,,,,,,,,,,,,,,,,,,在《歐米加紅寶石／阿爾法藍寶石》中，希嘉娜用这个道具使暴飞龙进行超级进化。,,,,,,超级脚镯 希嘉娜.pngx80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要物品,钥石,Bag 钥石 SMUSUM Sprite.png,Bag 钥石 Sprite.png,关都,in,,,,,{{道具信息框/game,,,,,,,,,y,y,,,"在《歐米加紅寶石／阿爾法藍寶石》中，火雁、阿潮和丰缘四天王用来啟動超级进化的道具。
在《太陽／月亮／究極之日／究極之月》中，所有训练家用来啟動超级进化的道具。
在对战时启动超级进化后，钥石会和宝可梦携带的超级石共鸣，使宝可梦超级进化。SMUSUM",,,,,,钥石 SMUSUM.pngx80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要物品,陨石碎片,Bag 陨石碎片 Sprite.png,,,,,重要物品、道具,,,{{道具信息框/game,,,,,,,,,,,,,没有效果。（在EpisodeΔ剧情中用作发射火箭的动力）,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要物品,无限之笛,Bag 无限之笛 Sprite.png,,,out,,重要物品、道具,,,{{道具信息框/game,,,,,,,,,,,,,召唤无限宝可梦，能够騎乘并进行超级进化，可以翱翔高空，在丰缘地区的高空中飛行。,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要物品,惩戒之壶,Bag 惩戒之壶 Sprite.png,,,,,重要物品、道具,,,{{道具信息框/game,,,,,,,,,y,,,,让惩戒胡帕形态转换为解放胡帕。,,y,,,,惩戒之壶 动画.png,90px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要道具,,Bag 化妆包 Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,yes,,,,可以存放唇膏，在时装店更换唇膏颜色。,,,,,,Key 化妆包 Sprite.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要道具,,Bag Ｚ手环 Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,,,,,"主角会将它佩戴在手上，并借助它鑲嵌Ｚ纯晶使出Ｚ招式。
获得钥石后，主角会将钥石装在Ｚ手环上，从而可以进行超级进化。",,,,,,Ｚ手环.png200px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要道具,,Bag 材料袋 Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,yes,,,,玛奥的考验中，用来装烹饪食材的袋子。,,,,,,Key 材料袋 Sprite.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要物品,钓竿,Bag 钓竿 VII Sprite.png,Bag 钓竿 Sprite.png,伽勒爾,out,,重要物品、道具,,,{{道具信息框/game,,,,,,,,,y,,y,,"主頁面：垂钓在水底石堆附近使用该道具可以进行垂钓。SMUSUM
在水中冒泡点使用该道具可以进行垂钓。SWSH",,,,,,Key 钓竿 Sprite.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,つりざお,Fishing Rod,,,,,,,,,,,,,,
重要道具,,Bag 博士的面罩 Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,yes,,,,在马利埃庭园还给库库伊博士。,,,,,,Key 博士的面罩 Sprite.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要道具,,Bag 光辉石 Sprite.png30px,Bag 光辉石 SM Sprite.png30px,阿罗拉,,,重要物品,,,{{道具信息框/game,,,,,,,,,yes,,,,"交给哈拉制成Ｚ手环。SM
交给哈拉制成Ｚ强力手环。USUM",,,,,,Key 光辉石 Sprite.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要物品,基格尔德多面体,Bag 基格尔德多面体 Sprite.png,,,,,重要物品、道具,,,{{道具信息框/game,,,,,,,,,y,,y,,"收集Ｚ细胞，在１６号道路上的以太基地中用再生器将所持Ｚ细胞合成基格尔德，或者基格尔德拆分为细胞（无法拆分拥有经典奖章的基格尔德）。
在１０％形态（群聚变形）和５０％形态（群聚变形）之间改变基格尔德的形态。
其中的核心可以让基格尔德学会神速、龙之舞、千箭齐发、千波激荡和核心惩罚者这5个招式。SMUSUM
在１０％形态（气场破坏）和５０％形态（气场破坏）之间改变基格尔德的形态。SWSH
在气场破坏和群聚变形之间改变基格尔德的特性。SWSH
>> 合成规则主頁面：合体
>> 《太陽／月亮》主頁面：基格爾德核心&細胞位置基格尔德多面体可以用于采集散落在地图上的一些特定位置的Ｚ细胞（共95个）。有些Ｚ细胞只在白天出现，有些Ｚ细胞只在晚上出现。
基格尔德多面体也可以用于采集基格尔德的核心（共5个），这除了会增加基格尔德多面体中Ｚ细胞的数量，还会让基格尔德多面体能够给基格尔德学习一个特定的招式。

>> 《究極之日／究極之月》基格尔德的核心与细胞不再在地图上散布。
主角登入名人堂后以后，可以在波尼旷野与德克希欧对战，之后便可以前往终结洞窟里面收服一只基格尔德（气场破坏，５０％形态）。随后在１６号道路的以太基地中，德克希欧会再次向主角挑战。被击败后，他会赠送给主角一只基格尔德（气场破坏，１０％形态）和带有40个基格尔德细胞的基格尔德多面体。所有教学招式一开始就都已解锁。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要道具,,Bag 骑行装置 Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,yes,,,,召唤宝可骑行坐骑宝可梦。,,,,,,Key 骑行装置 Sprite.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要道具,,Bag 太阳之笛 Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,,,,,在日輪祭壇使索尔迦雷欧降临。,,,,,,Key 太阳之笛 Sprite.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,
重要道具,,Bag 月亮之笛 Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,,,,,在月輪祭壇令露奈雅拉降临。,,,,,,Key 月亮之笛 Sprite.png80px,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
重要道具,,Bag 奇异卡片 Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,,,,,可以进入８号道路帅哥和莉拉所在的路尚汽车旅馆。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要道具,,Bag Ｚ强力手环 Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,,,,,"遊戲中的Ｚ手环與Ｚ強力手環主角会将它佩戴在手上，并借助它鑲嵌Ｚ纯晶使出Ｚ招式。
获得钥石后，主角会将钥石装在Ｚ强力手环上，从而可以进行超级进化。",,,,,,Ｚ强力手环.png100px,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要道具,,Bag 粉红花瓣 Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,,,,,茉莉的考验所需道具。集齐7种花瓣后可获得虹色之花。,,,,,,Key 粉红花瓣 Sprite.png80px,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要道具,,Bag 橙色花瓣 Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,,,,,茉莉的考验所需道具。集齐7种花瓣后可获得虹色之花。,,,,,,Key 橙色花瓣 Sprite.png80px,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要道具,,Bag 蓝色花瓣 Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,,,,,茉莉的考验所需道具。集齐7种花瓣后可获得虹色之花。,,,,,,Key 蓝色花瓣 Sprite.png80px,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要道具,,Bag 红色花瓣 Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,,,,,茉莉的考验所需道具。集齐7种花瓣后可获得虹色之花。,,,,,,Key 红色花瓣 Sprite.png80px,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要道具,,Bag 绿色花瓣 Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,,,,,茉莉的考验所需道具。集齐7种花瓣后可获得虹色之花。,,,,,,Key 绿色花瓣 Sprite.png80px,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要道具,,Bag 黄色花瓣 Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,,,,,茉莉的考验所需道具。集齐7种花瓣后可获得虹色之花。,,,,,,Key 黄色花瓣 Sprite.png80px,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要道具,,Bag 紫色花瓣 Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,,,,,茉莉的考验所需道具。集齐7种花瓣后可获得虹色之花。,,,,,,Key 紫色花瓣 Sprite.png80px,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要道具,,Bag 虹色之花 Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,,,,,召唤霸主蝶结萌虻。,,,,,,Key 虹色之花 Sprite.png80px,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要道具,,Bag 桔色徽章 Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,,,,,无效果。,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要道具,,Bag 奈克洛索尔合体器 Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,,,yes,,"让奈克洛兹玛与索尔迦雷欧合体，使之变成奈克洛兹玛（黄昏之鬃）。
让奈克洛兹玛（黄昏之鬃）分离为奈克洛兹玛与索尔迦雷欧。",,,,,,Key 奈克洛索尔合体器 Sprite.png80px,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要道具,,Bag 奈克洛露奈合体器 Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,,,yes,,"让奈克洛兹玛与露奈雅拉合体，使之变成奈克洛兹玛（拂晓之翼）。
让奈克洛兹玛（拂晓之翼）分离为奈克洛兹玛与露奈雅拉。",,,,,,Key 奈克洛露奈合體器 Sprite.png80px,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要道具,,Bag 伊利马的一般Ｚ Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,,,,,放置在葱郁洞窟深处的Ｚ纯晶台座上，随后会和霸主宝可梦展开对战。,,,,,,Dream 一般Ｚ Sprite.png80px,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要道具,,Bag 留下的精灵球 Sprite.png30px,,,,,重要物品,,,{{道具信息框/game,,,,,,,,,,,,,交给马利埃图书馆旁的幼儿园小朋友。,,,,,,Dream 精灵球 Sprite.png80px,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,马志士的签名,Bag 马志士的签名 Sprite.png,,,no,,道具,,,{{道具信息框/game,,,,,,,,,,y,,,沒有效果,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,关都
道具,宝可梦盒,Bag 宝可梦盒 VII Sprite.png,,,out,,道具,,,{{道具信息框/game,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,回复口袋,Bag 回复口袋 Sprite.png,,,out,,道具,,,{{道具信息框/game,,,,,,,,,,y,,,"用来存放营养饮料之外的回复道具。








伤药



解毒药



灼伤药



解冻药




解眠药



解麻药



全复药



全满药




厉害伤药



好伤药



万灵药



活力碎片




活力块



美味之水



劲爽汽水



果汁牛奶




ＰＰ单项小补剂



ＰＰ单项全补剂



ＰＰ多项小补剂



ＰＰ多项全补剂




娑罗沙布蕾



深灰米果",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,关都
道具,糖果罐,Bag 糖果罐 Sprite.png,,,out,,道具,,,{{道具信息框/game,,,,,,,,,,y,,,"用来存放糖果。








神奇糖果



元气糖果



力量糖果



守护糖果




知识糖果



心灵糖果



敏捷糖果



元气糖果L




力量糖果L



守护糖果L



知识糖果L



心灵糖果L




敏捷糖果L



元气糖果XL



力量糖果XL



守护糖果XL




知识糖果XL



心灵糖果XL



敏捷糖果XL



妙蛙种子的糖果




小火龙的糖果



杰尼龟的糖果



绿毛虫的糖果



独角虫的糖果




波波的糖果



小拉达的糖果



烈雀的糖果



阿柏蛇的糖果




皮卡丘的糖果



穿山鼠的糖果



尼多兰的糖果



尼多朗的糖果




皮皮的糖果



六尾的糖果



胖丁的糖果



超音蝠的糖果




走路草的糖果



派拉斯的糖果



毛球的糖果



地鼠的糖果




喵喵的糖果



可达鸭的糖果



猴怪的糖果



卡蒂狗的糖果




蚊香蝌蚪的糖果



凯西的糖果



腕力的糖果



喇叭芽的糖果




玛瑙水母的糖果



小拳石的糖果



小火马的糖果



呆呆兽的糖果




小磁怪的糖果



大葱鸭的糖果



嘟嘟的糖果



小海狮的糖果




臭泥的糖果



大舌贝的糖果



鬼斯的糖果



大岩蛇的糖果




催眠貘的糖果



大钳蟹的糖果



霹雳电球的糖果



蛋蛋的糖果




卡拉卡拉的糖果



飞腿郎的糖果



快拳郎的糖果



大舌头的糖果




瓦斯弹的糖果



独角犀牛的糖果



吉利蛋的糖果



蔓藤怪的糖果




袋兽的糖果



墨海马的糖果



角金鱼的糖果



海星星的糖果




魔墙人偶的糖果



飞天螳螂的糖果



迷唇姐的糖果



电击兽的糖果




鸭嘴火兽的糖果



凯罗斯的糖果



肯泰罗的糖果



鲤鱼王的糖果




拉普拉斯的糖果



百变怪的糖果



伊布的糖果



多边兽的糖果




菊石兽的糖果



化石盔的糖果



化石翼龙的糖果



卡比兽的糖果




急冻鸟的糖果



闪电鸟的糖果



火焰鸟的糖果



迷你龙的糖果




超梦的糖果



梦幻的糖果



美录坦的糖果",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,关都
