name,jname,enname,species,typen,type1,type2,ability1,abilityd,ndex,kdex,oldjdex,jdex,kdexs,gdexa,fbrow,obrow,opbrow,height,weight,egggroupn,egggroup1,egggroup2,expyield,expyieldgen5,gendercode,eggcycles,lv100exp,color,catchrate,body,evhp,evat,evde,evsa,evsd,evsp,footnotes,imagecode,imagecode2,imagecode3,ability1-2,abilityd3,form1,form2,form3,height2,height3,weight2,weight3,expyield2,expyieldgen5-2,abrow,gdex,imagecode4,tcg2,type2-2,ability1-3,abilityd4,form4,height4,weight4,expyield3,expyieldgen5-3,color2,adex,adexm,adexa,adex2,adexm2,adexa2,abilityn,abilityn2,abilityd2,ability2,type1-2,ability2-2,idex2,adexu,adexp,adexu2,adexp2,kdexm,hdex,oldhdex,sdex,egggroupn2,egggroup1-2,egggroupn3,egggroup1-3,gendercode2,gendercode3,kdexk,gdexc,evhp2,evat2,evde2,evsa2,evsd2,evsp2,type1-3,abilityn3,abilityn4,ability2-3,ability1-4,ability2-4,color3,body3,evhp3,evat3,evde3,evsa3,evsd3,evsp3,species2,heightn,tcg,type2-3,body2,weightn,catchrate2,formcolor2,formcolor3,forme,sprite,image,type1-4,color4,evhp4,evat4,evde4,evsa4,evsd4,evsp4,formcolor1,tcg3,imagecode5,imagecode6,type2-4,type2-5,type2-6,form5,form6,expyieldgen5-4,expyieldgen5-5,expyieldgen5-6,footprintform2,art,idex,species3,species4,expyield4,catchrate3,catchrate4,caption,abilityd5,abilityd6,width,display,type0,type0-2,ability1-5,height5,weight5,expyield5,color5,body4,body5,type2-1,ability3-3,ndex2,color6
貓鼬探长,デカグース,Gumshoos,蹲守,,一般,,蹲守,适应力,735,,,,,,,,,0.7,14.2,1,陆上,,146,,127,15,"1,000,000",褐,127,08,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,014,014,005,014,014,005,2,,,强壮之颚,,,,005,005,005,005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735Gumshoos.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
強顎雞母蟲,アゴジムシ,Grubbin,幼虫,,蟲,,虫之预感,,736,,,,,,,,,0.4,4.4,1,虫,,60,,127,15,"1,000,000",灰,255,14,0,1,0,0,0,0,,,,,,,,,,,,,,,,,016,,,,,,,,,,,,027,027,011,034,034,011,,,,,,,,012,,012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736Grubbin.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鍬農炮蟲,クワガノン,Vikavolt,锹形虫,,虫,电,飘浮,,738,,,,,,,,,1.5,45.0,1,虫,,225,,127,15,"1,000,000",蓝,45,14,0,0,0,3,0,0,,,,,,,,,,,,,,,,,018,,,,,,,,,,,,029,029,013,036,036,013,,,,,,,,014,,014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738Vikavolt.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蟲電寶,デンヂムシ,Charjabug,蓄电池,,虫,电,蓄电池,,737,,,,,,,,,0.5,10.5,1,虫,,140,,127,15,"1,000,000",绿,120,02,0,0,2,0,0,0,,,,,,,,,,,,,,,,,017,,,,,,,,,,,,028,028,012,035,035,012,,,,,,,,013,,013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737Charjabug.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
好勝蟹,マケンカニ,Crabrawler,拳斗,,格鬥,,怪力钳,愤怒穴位,739,,,,,,,,,0.6,7.0,1,水中3,,68,,127,20,"1,000,000",紫,225,14,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,059,059,021,071,071,021,2,,,铁拳,,,,030,017,030,024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739Crabrawler.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
好勝毛蟹,ケケンカニ,Crabominable,毛蟹,,格鬥,冰,怪力钳,愤怒穴位,740,,,,,,,,,1.7,180.0,1,水中3,,167,,127,20,"1,000,000",白,60,14,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,060,060,022,072,072,022,2,,,铁拳,,,,031,018,031,025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740Crabominable.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
花舞鳥,オドリドリ,Oricorio,舞蹈,,火,飞行,舞者,,741,,,,,,,,,0.6,3.4,1,飞行,,167,,191,20,"1,000,000",红,45,09,0,0,0,2,0,0,,File:741Oricorio-Baile.png大村祐介创作的绘图,File:741Oricorio-Pom-Pom.png大村祐介创作的绘图,File:741Oricorio-Pa'u.png大村祐介创作的绘图,舞者,,熱辣熱辣風格,啪滋啪滋風格,呼拉呼拉風格,,,,,,,,,File:741Oricorio-Sensu.png大村祐介创作的绘图,,飞行,,,輕盈輕盈風格,,,,,黄,082,082,031,097,097,031,,,,,电,,,042,032,042,041,,,,,,,,,,,,,,,,,,,超能力,,,,,,粉红,,,,,,,,,,,飞行,,,,,,,,,幽灵,紫,,,,,,,,,,,飞行,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
萌虻,アブリー,Cutiefly,蜂虻,,虫,妖精,采蜜,甜幕,742,,,,,,,,,0.1,0.2,2,虫,妖精,61,,127,20,"1,000,000",黄,190,14,0,0,0,0,0,1,,,,,,,,,,,,,,,,,187,,,,,,,,,,,,083,083,,098,098,,2,,,鳞粉,,,,043,033,043,042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742Cutiefly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蝶结萌虻,アブリボン,Ribombee,蜂虻,,虫,妖精,采蜜,甜幕,743,,,,,,,,,0.2,0.5,2,虫,妖精,162,,127,20,"1,000,000",黄,75,13,0,0,0,0,0,2,,,,,,,,,,,,,,,,,188,,,,,,,,,,,,084,084,,099,099,,2,,,鳞粉,,,,044,034,044,043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743Ribombee.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
岩狗狗,イワンコ,Rockruff,小狗,,岩石,,锐利目光,不屈之心,744,,,,,157,,,,0.5,9.2,1,陆上,,56,,127,15,"1,000,000",褐,190,08,0,1,0,0,0,0,,File:744Rockruff.png,File:744Rockruff.png,,我行我素,,岩狗狗,特殊岩狗狗,,,,,,,,,,,,,,,,,,,,,103,103,,126,126,,2,1,,干劲,,,,,053,,065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鬃岩狼人,ルガルガン,Lycanroc,狼,,岩石,,锐利目光,不屈之心,745,,,,,158,,,,0.8,25.0,1,陆上,,170,,127,15,"1,000,000",褐,90,08,0,2,0,0,0,0,,File:745Lycanroc-Midday.png大村祐介创作的绘图,File:745Lycanroc-Midnight.png大村祐介创作的绘图,File:745Lycanroc-Dusk.png大村祐介创作的绘图,锐利目光,,白晝的樣子,黑夜的樣子,黄昏的樣子,1.1,0.8,25.0,25.0,,,,,,,,硬爪,,,,,-;,,红,104,104,,127,127,,2,2,無防守,拨沙,,干劲,,,054,,066,,,,,,,,,,256,,,,,,,,,,1,,,,,褐,08,,,,,,,,,,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
弱丁鱼,ヨワシ,Wishiwashi,小鱼,,水,,鱼群,,746,,,,,110,,,,0.2,0.3,1,水中2,,61,,127,15,"800,000",蓝,60,03,1,0,0,0,0,0,,File:746Wishiwashi-Solo.png,File:746Wishiwashi-School.png,,鱼群,,單獨的樣子,鱼群的樣子,,8.2,,78.6,,217,,,155,,,,,,,,,,,,110,110,042,133,133,042,1,,,,水,,,057,,060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
好壞星,ヒドイデ,Mareanie,非星,,毒,水,不仁不义,再生力,747,,,,,127,,,,0.4,8.0,1,水中1 ,,61,,127,20,"1,000,000",蓝,190,05,0,0,1,0,0,0,,,,,,,,,,,,,,,,,307,,,,,,,,,,,,113,113,045,136,136,045,2,,,柔软,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747Mareanie.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
泥驴仔,ドロバンコ,Mudbray,驴,,地面,,我行我素,精神力,749,,,,,,,,,1.0,110.0,1,陆上,,77,,127,20,"1,000,000",褐,190,08,0,1,0,0,0,0,,,,,,,,,,,,,,,,,084,,,,,,,,,,,,132,,059,165,,066,2,,,持久力,,,,058,059,064,071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749Mudbray.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
超壞星,ドヒドイデ,Toxapex,非星,,毒,水,不仁不义,再生力,748,,,,,128,,,,0.7,14.5,1,水中1,,173,,127,20,"1,000,000",蓝,75,10,0,0,2,0,0,0,,,,,,,,,,,,,,,,,308,,,,,,,,,,,,114,114,046,137,137,046,2,,,柔软,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748Toxapex.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重泥挽馬,バンバドロ,Mudsdale,挽马,,地面,,我行我素,精神力,750,,,,,,,,,2.5,920.0,1,陆上,,175,,127,20,"1,000,000",褐,60,08,0,2,0,0,0,0,,,,,,,,,,,,,,,,,085,,,,,,,,,,,,133,,060,166,,067,2,,,持久力,,,,059,060,065,072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750Mudsdale.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
滴蛛,シズクモ,Dewpider,水泡,,水,蟲,水泡,储水,751,,,,,,,,,0.3,4.0,2,水中1,虫,54,,127,15,"1,000,000",绿,200,07,0,0,0,0,1,0,,,,,,,,,,,,,,,,,214,,,,,,,,,,,,141,,068,174,,075,,,,,,,,062,,068,,,,,,,,,,,,,091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751Dewpider.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
滴蛛霸,オニシズクモ,Araquanid,水泡,,水,蟲,水泡,储水,752,,,,,,,,,1.8,82.0,2,水中1,虫,159,,127,15,"1,000,000",绿,100,14,0,0,0,0,2,0,,,,,,,,,,,,,,,,,215,,,,,,,,,,,,142,,069,175,,076,,,,,,,,063,,069,,,,,,,,,,,,,092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752Araquanid.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
偽螳草,カリキリ,Fomantis,镰草,,草,,叶子防守,唱反调,753,,,,,017,,,,0.3,1.5,1,植物,,50,,127,20,"1,000,000",粉红,190,06,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,,070,176,,077,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753Fomantis.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蘭螳花,ラランテス,Lurantis,花镰,,草,,叶子防守,唱反调,754,,,,,018,,,,0.9,18.5,1,植物,,168,,127,20,"1,000,000",粉红,75,12,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,071,177,,078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754Lurantis.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
睡睡菇,ネマシュ,Morelull,发光,,草,妖精,发光,雨盘,755,,,,,,,,,0.2,1.5,1,植物,,57,,127,20,"1,000,000",紫,190,05,0,0,0,0,1,0,,,,,,,,,,,,,,,,,340,,,,,,,,,,,,145,,072,178,,079,2,,,孢子,,,,064,,070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755Morelull.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
灯罩夜菇,マシェード,Shiinotic,发光,,草,妖精,发光,雨盘,756,,,,,,,,,1.0,11.5,1,植物,,142,,127,20,"1,000,000",紫,75,12,0,0,0,0,2,0,,,,,,,,,,,,,,,,,341,,,,,,,,,,,,146,,073,179,,080,2,,,孢子,,,,065,,071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756Shiinotic.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
焰后蜥,エンニュート,Salazzle,毒蜥,,毒,火,腐蚀,迟钝,758,,,,,160,,,,1.2,22.2,2,怪兽,龙,168,,254,20,"1,000,000",黑,45,08,0,0,0,0,0,2,,,,,,,,,,,,,,,,,245,,,,,,,,,,,,162,,089,196,,097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758Salazzle.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
夜盗火蜥,ヤトウモリ,Salandit,毒蜥,,毒,火,腐蚀,迟钝,757,,,,,159,,,,0.6,4.8,2,怪兽,龙,64,,31,20,"1,000,000",黑,120,08,0,0,0,0,0,1,,,,,,,,,,,,,,,,,244,,,,,,,,,,,,161,,088,195,,096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757Salandit.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
童偶熊,ヌイコグマ,Stufful,抓狂,,一般,格鬥,毛茸茸,迷人之躯,759,,,,,,,,,0.5,6.8,1,陆上,,68,,127,15,"1,000,000",粉红,140,08,0,1,0,0,0,0,,,,,,,,,,,,,,,,,094,,,,,,,,,,,,169,,096,205,,106,2,,,笨拙,,,,,063,,076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759Stufful.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
穿着熊,キテルグマ,Bewear,强臂,,一般,格鬥,毛茸茸,紧张感,760,,,,,,,,,2.1,135.0,1,陆上,,175,,127,15,"1,000,000",粉红,70,06,0,2,0,0,0,0,,,,,,,,,,,,,,,,,095,,,,,,,,,,,,170,,097,206,,107,2,,,笨拙,,,,,064,,077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760Bewear.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
甜竹竹,アマカジ,Bounsweet,水果,,草,,叶子防守,甜幕,761,,,,,,,,,0.3,3.2,1,植物,,42,,254,20,"1,059,860",紫,235,07,1,0,0,0,0,0,,,,,,,,,,,,,,,,,052,,,,,,,,,,,,171,,098,207,,108,2,,,迟钝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761Bounsweet.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
甜冷美后,アマージョ,Tsareena,水果,,草,,叶子防守,甜幕,763,,,,,,,,,1.2,21.4,1,植物,,230,,254,20,"1,059,860",紫,45,12,0,3,0,0,0,0,,,,,,,,,,,,,,,,,054,,,,,,,,,,,,173,,100,209,,110,2,,,女王的威严,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763Tsareena.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
甜舞妮,アママイコ,Steenee,水果,,草,,叶子防守,甜幕,762,,,,,,,,,0.7,16.0,1,植物 ,,102,,254,20,"1,059,860",紫,120,12,0,0,0,0,0,2,,,,,,,,,,,,,,,,,053,,,,,,,,,,,,172,,099,208,,109,2,,,迟钝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762Steenee.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
花療環環,キュワワー,Comfey,摘花,,妖精,,花幕,自然回复,764,,,,,079,,,,0.1,0.3,1,植物,,170,,191,20,"800,000",绿,60,01,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,,101,210,,111,2,,,先行治疗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764Comfey.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
智揮猩,ヤレユータン,Oranguru,贤者,,一般,超能力,精神力,共生,765,,,,,089,,,,1.5,76.0,1,陆上,,172,,127,20,"1,250,000",白,45,12,0,0,0,0,2,0,,,,,,,,,,,,,,,,,342,,,,,,,,,,,,176,,103,215,,116,2,,,心灵感应,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765Oranguru.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投擲猴,ナゲツケサル,Passimian,配合,,格鬥,,接球手,不服输,766,,,,,090,,,,2.0,82.8,1,陆上,,172,,127,20,"1,250,000",白,45,06,0,2,0,0,0,0,,,,,,,,,,,,,,,,,343,,,,,,,,,,,,177,,104,216,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766Passimian.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
膽小蟲,コソクムシ,Wimpod,疾行,,蟲,水,跃跃欲逃,,767,,,,,124,,,,0.5,12.0,2,虫,水中3,46,,127,20,"1,000,000",灰,90,10,0,0,0,0,0,1,,,,,,,,,,,,,,,,,232,,,,,,,,,,,,182,,109,221,,122,,,,,,,,,070,,083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767Wimpod.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
具甲武者,グソクムシャ,Golisopod,装甲,,蟲,水,危险回避,,768,,,,,125,,,,2.0,108.0,2,虫,水中3,186,,127,20,"1,000,000",灰,45,12,0,0,2,0,0,0,,,,,,,,,,,,,,,,,233,,,,,,,,,,,,183,,110,222,,123,,,,,,,,,071,,084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768Golisopod.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
沙丘娃,スナバァ,Sandygast,沙丘,,幽灵,地面,遇水凝固,沙隐,769,,,,,133,,,,0.5,70.0,1,不定形,,64,,127,15,"1,000,000",褐,140,02,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,,113,225,,126,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769Sandygast.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
噬沙堡爷,シロデスナ,Palossand,沙堡,,幽灵,地面,遇水凝固,沙隐,770,,,,,134,,,,1.3,250.0,1,不定形,,168,,127,15,"1,000,000",褐,60,02,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,,114,226,,127,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770Palossand.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
拳海参,ナマコブシ,Pyukumuku,海参,,水,,飞出的内在物 ,纯朴,771,,,,,,,,,0.3,1.2,1,水中1,,144,,127,15,"800,000",黑,60,02,0,0,0,0,2,0,,,,,,,,,,,,,,,,,156,,,,,,,,,,,,200,,127,256,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771Pyukumuku.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屬性：空,タイプ：ヌル,Type: Null,人工,,一般,,战斗盔甲,,772,,,,,,,,,1.9,120.5,0,,,107,,255,120,"1,250,000",灰,3,08,2,0,0,0,0,0,,,,,,,,,,,,,,,,,381,,,,,,,,,,,,203,,,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772Type Null.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
银伴战兽,シルヴァディ,Silvally,人工,,一般,,ＡＲ系统,,773,,,,,,,,,2.3,100.5,0,,,114,,255,120,"1,250,000",灰,3,08,3,0,0,0,0,0,,,,,,,,,,,,,,,,,382,,,,,,,,,,,,204,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773Silvally.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小隕星,メテノ,Minior,流星,,岩石,飛行,界限盾壳,,774,,,,,,,,,0.3,40.0,1,矿物,,154,,255,25,"1,059,860",褐,30,01,0,0,1,0,1,0,,File:774Minior.png,File:774Minior-Core.png大村祐介创作的绘图,,界限盾壳,,流星的样子,核心,,,,0.3,,175,,,,,,飛行,,,,,,,,未知,213,,,277,,,,,,,岩石,,,085,,098,,,,,,,,,,,,,,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
爆焰龜獸,バクガメス,Turtonator,爆炸龟,,火,龍,硬壳盔甲,,776,,,,,,,,,2.0,212.0,2,怪兽,龙,170,,127,20,"1,000,000",红,70,06,0,0,2,0,0,0,,,,,,,,,,,,,,,,,347,,,,,,,,,,,,224,,,288,,,,,,,,,,096,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776Turtonator.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
樹枕尾熊,ネッコアラ,Komala,半梦半醒,,一般,,绝对睡眠,,775,,,,,,,,,0.4,19.9,1,陆上,,168,,127,20,"1,250,000",蓝,45,12,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,,,286,,,,,,,,,,094,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775Komala.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
謎擬丘,ミミッキュ,Mimikyu,画皮,,幽灵,妖精,画皮,,778,,,,,,,,,0.2,0.7,1,不定形,,167,,127,20,"1,000,000",黄,45,02,0,0,0,0,2,0,, '''现形的样子''''''现形的样子'''｜'''化形的样子''''''化形的样子'''$1;$1;,,,,,,,,,,,,,,,301,,,,,,,,,,,,242,,,315,,,,,,,,,,114,,136,,,,,,,,,,,,,046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
托戈德瑪爾,トゲデマル,Togedemaru,蜷缩,,电,钢,铁刺,结实,777,,,,,,,,,0.3,3.3,2,陆上,妖精,152,,127,10,"1,000,000",灰,180,06,0,2,0,0,0,0,,,,,,,,,,,,,,,,,348,,,,,,,,,,,,225,,,292,,,2,,,避雷针,,,,097,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777Togedemaru.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
磨牙彩皮魚,ハギギシリ,Bruxish,磨牙,,水,超能力,鮮艷之軀,奇迹皮肤,779,,,,,,,,,0.9,19.0,1,水中2,,166,,127,15,"1,000,000",粉红,80,03,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,,,320,,,2,,,强壮之颚,,,,115,,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779Bruxish.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
老翁龍,ジジーロン,Drampa,悠游,,一般,龙,怒火冲天,无关天气,780,,,,,,,,,3.0,185.0,2,怪兽,龙,170,,127,20,"1,000,000",白,70,02,0,0,0,2,0,0,,,,,,,,,,,,,,,,,346,,,,,,,,,,,,244,,,321,,,2,,,食草,,,,116,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780Drampa.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
心鳞宝,ジャラコ,Jangmo-o,鳞片,,龍,,防弹,防尘,782,,,,,165,,,,0.6,29.7,1,龙,,60,,127,40,"1,250,000",灰,45,08,0,0,1,0,0,0,,,,,,,,,,,,,,,,,392,,,,,,,,,,,,271,,,361,,,2,,,隔音,,,,,086,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782Jangmo-o.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
破破舵輪,ダダリン,Dhelmise,碎藻,,幽灵,草,钢能力者,,781,,,,,,,,,3.9,210.0,1,矿物,,181,,255,25,"1,000,000",绿,25,05,0,2,0,0,0,0,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,263,,,344,,,,,,,,,,,078,,091,,,,,,,,,,,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781Dhelmise.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鳞甲龙,ジャランゴ,Hakamo-o,鳞片,,龍,格鬥,防弹,防尘,783,,,,,166,,,,1.2,47.0,1,龙,,147,,127,40,"1,250,000",灰,45,06,0,0,2,0,0,0,,,,,,,,,,,,,,,,,393,,,,,,,,,,,,272,,,362,,,2,,,隔音,,,,,087,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783Hakamo-o.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
卡璞・鳴鳴,カプ・コケコ,Tapu Koko,土地神,2,电,妖精,电气制造者,心灵感应,785,,,,,,,,,1.8,20.5,0,,,114,,255,15,"1,250,000",黄,3,04,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,120,,383,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785Tapu Koko.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
